場名,場コード,開催日,レース,枠,登録番号,級別,氏名,F数,L数,平均ST,全国勝率,全国2連率,全国3連率,当地勝率,当地2連率,当地3連率,モーターNo,モーター2連率,モーター3連率,ボートNo,ボート2連率,ボート3連率,1日目成績,2日目成績,3日目成績,4日目成績,5日目成績,6日目成績,支部,出身,年齢,締切時刻,節名,企画名,日目
平和島,04,20260730,7R,5,5389,B1,恵良　　琴美,0,0,0.19,2.24,0.00,10.67,0.00,0.00,0.00,66,29.17,45.83,66,18.18,22.73,5R/6/.16/3,2R/4/.18/3 6R/5/.09/5,1R/4/.12/6 10R/5/.07/6,5R/5/.13/4,5R/6/.19/6,,福岡,福岡,19,14:57,マクール杯 ヴィーナスシリーズ第９戦,一般,最終日
平和島,04,20260730,7R,6,4569,B1,中澤　　宏奈,1,0,0.17,4.88,31.86,43.36,5.23,34.29,48.57,36,42.86,61.90,72,27.27,63.64,4R/3/.20/1 10R/6/.16/3,,3R/6/.16/3,3R/6/.21/2,8R/6/.22/5,,東京,東京,38,14:57,マクール杯 ヴィーナスシリーズ第９戦,一般,最終日
平和島,04,20260730,8R,1,4714,B1,喜多須　杏奈,0,0,0.17,5.03,25.58,48.84,5.41,45.45,54.55,63,27.27,36.36,54,30.43,43.48,4R/2/.28/3,2R/5/.21/4 10R/3/.17/6,6R/1/.12/5,1R/6/.30/5 10R/4/.11/3,6R/3/.12/5,,徳島,徳島,35,15:30,マクール杯 ヴィーナスシリーズ第９戦,一般,最終日
平和島,04,20260730,8R,2,4893,B1,渡邉　真奈美,0,0,0.16,4.97,29.35,42.39,5.34,34.29,48.57,31,30.43,43.48,46,31.82,40.91,2R/5/.17/6 9R/4/.13/5,5R/6/.04/4,8R/2/.06/3,1R/1/.14/2 9R/3/.10/2,5R/3/.28/5,,東京,千葉,35,15:30,マクール杯 ヴィーナスシリーズ第９戦,一般,最終日
平和島,04,20260730,8R,3,5322,B1,根岸　　真優,0,0,0.19,2.99,10.87,22.83,2.13,0.00,12.50,43,50.00,61.54,65,40.91,54.55,4R/1/.29/5 9R/2/.13/3,3R/5/.06/5,8R/3/.10/5,3R/4/.09/1 10R/6/.09/5,7R/2/.22/4,,埼玉,埼玉,24,15:30,マクール杯 ヴィーナスシリーズ第９戦,一般,最終日
平和島,04,20260730,8R,4,5324,B1,畑田　　希咲,0,0,0.21,2.36,1.69,6.78,0.00,0.00,0.00,68,41.38,72.41,44,47.83,60.87,2R/6/.22/5,4R/5/.16/5 9R/3/.11/5,5R/4/.26/4,3R/1/.18/4 12R/2/.16/3,2R/4/.24/2,,兵庫,兵庫,23,15:30,マクール杯 ヴィーナスシリーズ第９戦,一般,最終日
平和島,04,20260730,8R,5,5436,B2,市川　　瑚幸,0,0,0.22,1.28,0.00,0.00,1.27,0.00,0.00,15,39.13,56.52,40,19.05,42.86,4R/5/.24/6,1R/4/.15/3 9R/6/.14/6,6R/5/.10/6,5R/4/.16/5 9R/5/.19/5,1R/6/.17/6,,東京,神奈川,21,15:30,マクール杯 ヴィーナスシリーズ第９戦,一般,最終日
平和島,04,20260730,8R,6,4845,A1,前田　　紗希,2,0,0.13,7.48,64.20,74.07,7.33,66.67,66.67,22,23.81,33.33,12,28.57,51.43,7R/6/.11/5 12R/2/.19/2,10R/6/.26/3,7R/6/.28/6,6R/6/.14/5,9R/6/.13/3,,埼玉,埼玉,33,15:30,マクール杯 ヴィーナスシリーズ第９戦,一般,最終日
平和島,04,20260730,9R,1,5326,B1,三嶌　さらら,0,0,0.19,5.19,32.31,46.15,1.29,0.00,0.00,73,39.13,56.52,51,42.31,57.69,5R/4/.16/4,5R/5/.10/2 11R/3/.15/6,5R/2/.20/1 9R/5/.09/5,10R/1/.15/4,3R/2/.19/5 9R/5/.11/2,,香川,香川,22,16:05,マクール杯 ヴィーナスシリーズ第９戦,一般特選,最終日
平和島,04,20260730,9R,2,4689,B1,豊田　　　結,0,0,0.16,5.15,31.91,53.19,5.93,41.38,62.07,52,40.00,40.00,10,32.26,41.94,10R/2/.20/4,3R/3/.07/1 8R/5/.16/2,3R/1/.18/4 10R/4/.07/3,2R/6/.23/5 8R/2/.05/4,2R/1/.17/4 8R/5/.20/4,,静岡,静岡,33,16:05,マクール杯 ヴィーナスシリーズ第９戦,一般特選,最終日
平和島,04,20260730,9R,3,4891,B1,寺島　　美里,0,0,0.16,5.00,26.92,42.31,4.17,20.69,31.03,67,22.73,45.45,63,39.13,39.13,6R/3/.18/5 11R/2/.04/1,6R/4/.09/4,5R/1/.16/2 12R/5/.07/6,8R/6/.14/3,1R/3/.09/5 7R/1/.18/3,,東京,福島,36,16:05,マクール杯 ヴィーナスシリーズ第９戦,一般特選,最終日
平和島,04,20260730,9R,4,4225,A2,土屋　　千明,0,0,0.15,6.40,45.33,66.67,6.52,55.17,72.41,19,48.00,64.00,58,13.64,27.27,12R/5/.16/4,3R/2/.07/4 7R/3/.18/4,1R/6/.11/4 11R/4/.10/3,8R/1/.01/1,1R/5/.16/2 9R/1/.29/4,,群馬,群馬,44,16:05,マクール杯 ヴィーナスシリーズ第９戦,一般特選,最終日
平和島,04,20260730,9R,5,4853,B1,前原　　　哉,0,0,0.22,4.69,22.50,43.75,4.75,25.00,37.50,37,33.33,54.17,74,39.13,69.57,1R/5/.22/3 9R/1/.10/1,7R/6/.30/5,4R/4/.20/4 10R/2/.23/5,6R/3/.15/4,1R/2/.11/3 6R/5/.20/4,,岡山,岡山,31,16:05,マクール杯 ヴィーナスシリーズ第９戦,一般特選,最終日
平和島,04,20260730,9R,6,5361,B1,植竹　　玲奈,0,0,0.23,2.53,2.94,11.76,1.96,1.96,3.92,54,27.27,36.36,49,13.64,27.27,6R/1/.29/3,3R/4/.07/6 10R/2/.15/2,8R/6/.24/4,4R/3/.24/2 8R/5/.11/5,2R/2/.24/5 9R/4/.15/5,,東京,神奈川,19,16:05,マクール杯 ヴィーナスシリーズ第９戦,一般特選,最終日
平和島,04,20260730,10R,1,4746,B1,大豆生田　蒼,0,0,0.20,5.42,32.05,53.85,6.23,48.39,67.74,30,50.00,66.67,11,16.67,33.33,3R/3/.17/2,6R/1/.10/1 11R/2/.14/3,6R/6/.05/1 12R/4/.07/4,6R/2/.15/2 12R/5/.09/6,3R/4/.16/3 10R/3/.19/3,,埼玉,栃木,31,16:42,マクール杯 ヴィーナスシリーズ第９戦,選抜,最終日
平和島,04,20260730,10R,2,5165,B1,小林　　愛実,0,0,0.16,3.76,16.85,29.21,5.25,25.00,60.00,11,44.83,58.62,75,31.82,40.91,7R/3/.13/3,3R/1/.04/2 11R/5/.14/5,4R/6/.17/5 12R/2/.06/3,4R/4/.11/1,1R/1/.14/4 10R/6/.27/4,,岡山,岡山,26,16:42,マクール杯 ヴィーナスシリーズ第９戦,選抜,最終日
平和島,04,20260730,10R,3,4765,B1,野田部　宏子,1,0,0.13,4.50,24.32,40.54,4.36,18.18,36.36,38,50.00,59.09,39,45.83,70.83,6R/4/.16/4,5R/2/.06/3 9R/1/.15/1,7R/5/.16/2,2R/3/.13/4 12R/6/.07/5,5R/1/.19/3 11R/6/.19/4,,福岡,福岡,36,16:42,マクール杯 ヴィーナスシリーズ第９戦,選抜,最終日
平和島,04,20260730,10R,4,4546,B1,浜田　亜理沙,0,0,0.17,7.03,54.95,74.73,6.42,46.15,57.69,18,31.82,59.09,68,30.43,52.17,2R/4/.20/2 11R/1/.22/5,11R/6/.12/4,2R/5/.04/2 7R/2/.15/3,5R/3/.12/2,6R/2/.18/1 11R/5/.16/6,,埼玉,広島,38,16:42,マクール杯 ヴィーナスシリーズ第９戦,選抜,最終日
平和島,04,20260730,10R,5,4244,B2,鈴木　　成美,0,0,0.16,4.03,28.57,34.29,4.88,34.62,46.15,25,26.09,65.22,38,60.87,60.87,3R/1/.11/1,2R/3/.12/2 9R/5/.11/3,7R/4/.15/4 12R/6/.09/5,7R/2/.13/4 11R/4/.09/5,4R/1/.05/2 9R/3/.16/1,,静岡,静岡,39,16:42,マクール杯 ヴィーナスシリーズ第９戦,選抜,最終日
平和島,04,20260730,10R,6,4286,A2,平田　さやか,0,0,0.15,6.02,42.65,61.76,5.50,33.33,53.33,29,54.17,54.17,61,30.43,52.17,3R/2/.10/3 8R/1/.12/2,12R/5/.16/5,3R/4/.13/1 7R/3/.14/5,10R/2/.11/2,2R/5/.15/3 8R/1/.18/2,,東京,東京,42,16:42,マクール杯 ヴィーナスシリーズ第９戦,選抜,最終日
平和島,04,20260730,11R,1,4680,A2,後藤　　美翼,0,0,0.21,5.37,33.64,51.40,5.40,40.00,47.50,61,48.28,58.62,48,9.52,28.57,5R/2/.12/6 12R/6/.22/3,4R/3/.14/1 8R/1/.46/4,6R/4/.10/4,7R/1/.16/2 12R/3/.17/2,4R/3/.04/3 11R/4/.21/3,,東京,東京,36,17:11,マクール杯 ヴィーナスシリーズ第９戦,選抜,最終日
平和島,04,20260730,11R,2,5194,B1,大久保　佑香,1,0,0.18,4.22,25.61,35.37,3.44,11.11,22.22,71,22.73,36.36,50,18.18,36.36,5R/1/.11/1,1R/6/.16/4 7R/5/.29/3,2R/3/.08/5 11R/2/.09/4,9R/4/.21/1,3R/3/.18/6 12R/4/.03/3,,埼玉,埼玉,24,17:11,マクール杯 ヴィーナスシリーズ第９戦,選抜,最終日
平和島,04,20260730,11R,3,4190,B2,長嶋　　万記,0,0,0.16,6.85,46.81,68.09,5.22,27.78,55.56,12,61.29,77.42,70,40.91,68.18,5R/5/.12/2 11R/6/.17/3,9R/4/.14/2,6R/2/.14/3 11R/3/.08/2,1R/2/.13/1 11R/1/.14/1,3R/5/.16/1 11R/2/.19/5,,静岡,静岡,45,17:11,マクール杯 ヴィーナスシリーズ第９戦,選抜,最終日
平和島,04,20260730,11R,4,5241,B1,門田　　　栞,1,0,0.18,5.11,29.25,49.06,5.08,32.00,52.00,40,56.52,69.57,60,40.91,54.55,4R/4/.21/4 8R/6/.11/6,7R/1/.14/1,1R/3/.12/1 9R/2/.12/1,1R/5/.24/4 7R/3/.25/3,2R/3/.18/1 10R/4/.22/5,,香川,愛媛,26,17:11,マクール杯 ヴィーナスシリーズ第９戦,選抜,最終日
平和島,04,20260730,11R,5,4443,B1,津田　　裕絵,0,0,0.19,5.61,37.98,56.59,4.71,28.57,57.14,21,29.17,70.83,69,41.67,54.17,5R/3/.13/5 10R/1/.21/2,10R/5/.22/4,1R/2/.11/2 8R/5/.19/6,2R/4/.20/2,1R/4/.13/1 8R/2/.21/1,,山口,山口,39,17:11,マクール杯 ヴィーナスシリーズ第９戦,選抜,最終日
平和島,04,20260730,11R,6,5317,B1,長尾　　萌加,0,0,0.17,4.86,24.32,46.85,4.64,9.09,54.55,20,16.00,36.00,62,30.77,65.38,3R/6/.27/4 11R/4/.07/4,1R/2/.29/5,1R/5/.08/3,5R/1/.12/1 11R/3/.07/3,3R/1/.24/4 8R/3/.20/3,,岡山,岡山,25,17:11,マクール杯 ヴィーナスシリーズ第９戦,選抜,最終日
平和島,04,20260730,12R,1,4961,A1,西橋　　奈未,1,0,0.15,6.37,41.59,55.75,0.00,0.00,0.00,14,21.74,39.13,52,39.13,47.83,4R/6/.14/2 11R/3/.03/2,8R/4/.18/1 12R/1/.10/1,9R/4/.05/2,2R/1/.08/1 11R/2/.12/2,6R/6/.22/3 11R/1/.17/1,,福井,石川,30,17:45,マクール杯 ヴィーナスシリーズ第９戦,優勝戦,最終日
平和島,04,20260730,12R,2,4825,A1,倉持　　莉々,0,0,0.14,6.79,47.93,70.25,5.84,44.90,59.18,50,47.83,73.91,57,36.36,50.00,8R/4/.12/1 12R/1/.12/1,3R/6/.18/3 9R/2/.13/4,2R/1/.08/1 12R/3/.03/2,10R/3/.10/1,3R/6/.16/2 10R/1/.11/1,,東京,茨城,32,17:45,マクール杯 ヴィーナスシリーズ第９戦,優勝戦,最終日
平和島,04,20260730,12R,3,5174,B2,川井　　　萌,1,0,0.19,5.37,28.05,52.44,6.80,50.00,80.00,47,40.91,54.55,19,33.33,51.85,8R/5/.19/5,4R/4/.17/4 11R/1/.21/1,6R/3/.16/2,2R/2/.18/3 9R/6/.24/3,5R/2/.33/4 12R/5/.04/1,,静岡,静岡,24,17:45,マクール杯 ヴィーナスシリーズ第９戦,優勝戦,最終日
平和島,04,20260730,12R,4,4208,A1,三浦　　永理,0,0,0.15,7.05,55.88,74.26,7.20,60.00,80.00,74,15.38,30.77,55,32.00,60.00,9R/3/.12/2,6R/6/.06/3 12R/2/.11/2,4R/5/.16/3 11R/1/.08/1,8R/4/.11/2 12R/1/.12/1,5R/5/.17/2 10R/2/.12/2,,静岡,静岡,43,17:45,マクール杯 ヴィーナスシリーズ第９戦,優勝戦,最終日
平和島,04,20260730,12R,5,4627,A2,藤原　　菜希,0,0,0.15,6.53,51.61,64.52,5.85,40.74,48.15,33,40.00,65.00,71,37.50,50.00,12R/4/.21/6,1R/3/.20/1 6R/2/.11/2,4R/2/.16/1 9R/1/.15/3,4R/5/.18/3 11R/6/.11/4,5R/4/.18/1 11R/3/.21/2,,東京,大阪,40,17:45,マクール杯 ヴィーナスシリーズ第９戦,優勝戦,最終日
平和島,04,20260730,12R,6,4419,A2,原　　加央理,0,0,0.16,5.77,38.04,59.78,6.90,60.00,80.00,23,39.13,78.26,45,40.91,40.91,1R/4/.21/2 6R/2/.23/1,12R/6/.19/6,3R/3/.16/2 8R/1/.02/2,3R/5/.10/3 9R/2/.22/4,6R/1/.13/2 12R/6/.10/2,,埼玉,埼玉,38,17:45,マクール杯 ヴィーナスシリーズ第９戦,優勝戦,最終日
常滑,08,20260730,1R,1,5137,A2,川原　　　涼,0,0,0.17,5.20,36.04,52.25,6.05,40.91,54.55,21,34.55,53.93,34,39.13,43.48,,,,,,,愛知,愛知,26,10:42,オール進入固定ＲＳ第１５戦スカパー第２８回ＪＬＣ杯,朝トコ小判Ｒ,初日
常滑,08,20260730,1R,2,5288,B1,尾道　　佳諭,0,0,0.17,4.21,16.67,33.33,1.77,4.55,4.55,22,31.67,45.00,70,12.00,56.00,,,,,,,埼玉,長崎,26,10:42,オール進入固定ＲＳ第１５戦スカパー第２８回ＪＬＣ杯,朝トコ小判Ｒ,初日
常滑,08,20260730,1R,3,5282,B1,中本　　大樹,0,0,0.17,5.51,36.52,57.39,2.77,9.09,22.73,20,32.81,48.44,19,35.29,41.18,,,,,,,福井,石川,23,10:42,オール進入固定ＲＳ第１５戦スカパー第２８回ＪＬＣ杯,朝トコ小判Ｒ,初日
常滑,08,20260730,1R,4,5253,B2,藤井　　太雅,1,0,0.27,2.55,0.00,10.34,3.14,14.29,28.57,33,27.38,40.48,22,47.83,65.22,,,,,,,東京,東京,23,10:42,オール進入固定ＲＳ第１５戦スカパー第２８回ＪＬＣ杯,朝トコ小判Ｒ,初日
常滑,08,20260730,1R,5,5404,B1,内田　　　壮,0,0,0.20,2.02,3.13,10.94,0.00,0.00,0.00,6,33.15,47.28,16,29.63,48.15,,,,,,,山口,山口,22,10:42,オール進入固定ＲＳ第１５戦スカパー第２８回ＪＬＣ杯,朝トコ小判Ｒ,初日
常滑,08,20260730,1R,6,5175,B1,島崎　丈一朗,0,0,0.18,5.10,25.97,54.55,3.58,12.90,25.81,17,31.22,47.09,66,36.36,45.45,,,,,,,東京,東京,22,10:42,オール進入固定ＲＳ第１５戦スカパー第２８回ＪＬＣ杯,朝トコ小判Ｒ,初日
常滑,08,20260730,2R,1,5127,B1,沼田　　大都,0,0,0.22,4.63,21.35,46.07,4.79,22.81,45.61,51,36.27,52.33,62,35.71,53.57,,,,,,,愛知,広島,29,11:08,オール進入固定ＲＳ第１５戦スカパー第２８回ＪＬＣ杯,予選,初日
常滑,08,20260730,2R,2,5352,B1,西岡　　蒼志,0,0,0.16,5.27,35.96,46.49,4.60,20.00,40.00,49,26.29,39.43,60,69.57,73.91,,,,,,,香川,香川,21,11:08,オール進入固定ＲＳ第１５戦スカパー第２８回ＪＬＣ杯,予選,初日
常滑,08,20260730,2R,3,5222,A1,津田　　陸翔,1,0,0.17,6.09,42.20,64.22,7.33,33.33,100.00,52,33.33,51.85,78,48.28,55.17,,,,,,,広島,広島,25,11:08,オール進入固定ＲＳ第１５戦スカパー第２８回ＪＬＣ杯,予選,初日
常滑,08,20260730,2R,4,5197,B2,中野　　仁照,1,0,0.14,5.94,43.08,63.08,5.54,33.33,50.00,53,39.79,51.31,74,50.00,72.22,,,,,,,愛知,愛知,24,11:08,オール進入固定ＲＳ第１５戦スカパー第２８回ＪＬＣ杯,予選,初日
常滑,08,20260730,2R,5,5145,A2,島川　　海輝,0,0,0.16,5.95,46.67,58.52,6.28,50.00,61.11,9,43.01,57.51,48,41.67,66.67,,,,,,,山口,山口,23,11:08,オール進入固定ＲＳ第１５戦スカパー第２８回ＪＬＣ杯,予選,初日
常滑,08,20260730,2R,6,5368,B1,宮崎　心之介,0,0,0.17,6.00,43.21,61.73,4.61,22.22,44.44,36,28.65,51.04,77,19.23,34.62,,,,,,,埼玉,埼玉,24,11:08,オール進入固定ＲＳ第１５戦スカパー第２８回ＪＬＣ杯,予選,初日
常滑,08,20260730,3R,1,5308,B1,藤森　　拓海,0,0,0.17,4.60,24.74,40.21,2.14,0.00,14.29,37,32.99,48.97,29,23.53,41.18,,,,,,,福岡,福岡,22,11:37,オール進入固定ＲＳ第１５戦スカパー第２８回ＪＬＣ杯,予選,初日
常滑,08,20260730,3R,2,5252,A2,荒木　　颯斗,0,0,0.14,5.87,41.54,61.54,5.09,33.33,50.00,8,34.69,51.02,17,15.00,35.00,,,,,,,愛知,愛知,23,11:37,オール進入固定ＲＳ第１５戦スカパー第２８回ＪＬＣ杯,予選,初日
常滑,08,20260730,3R,3,5379,B1,廣部　　大明,0,0,0.20,3.33,7.59,22.78,1.79,0.00,0.00,4,33.51,48.97,52,35.00,50.00,,,,,,,滋賀,滋賀,22,11:37,オール進入固定ＲＳ第１５戦スカパー第２８回ＪＬＣ杯,予選,初日
常滑,08,20260730,3R,4,5150,A1,坂本　　雄紀,1,0,0.14,6.42,51.33,66.37,5.29,33.33,42.86,16,37.06,54.31,56,16.67,38.89,,,,,,,群馬,群馬,31,11:37,オール進入固定ＲＳ第１５戦スカパー第２８回ＪＬＣ杯,予選,初日
常滑,08,20260730,3R,5,5394,B1,福西　広太郎,0,0,0.18,2.94,5.94,20.79,2.00,0.00,0.00,48,22.98,35.40,61,21.43,46.43,,,,,,,埼玉,静岡,24,11:37,オール進入固定ＲＳ第１５戦スカパー第２８回ＪＬＣ杯,予選,初日
常滑,08,20260730,3R,6,5034,A1,若林　　義人,0,0,0.12,6.59,50.34,65.52,5.88,29.41,41.18,41,31.98,48.22,67,25.00,50.00,,,,,,,静岡,静岡,28,11:37,オール進入固定ＲＳ第１５戦スカパー第２８回ＪＬＣ杯,予選,初日
常滑,08,20260730,4R,1,5271,B1,杉山　　太陽,0,0,0.19,4.06,17.50,35.00,0.00,0.00,0.00,46,28.05,47.56,27,30.77,42.31,,,,,,,福岡,福岡,25,12:08,オール進入固定ＲＳ第１５戦スカパー第２８回ＪＬＣ杯,予選,初日
常滑,08,20260730,4R,2,5300,B1,横田　　海人,0,0,0.18,2.01,4.21,8.42,1.56,2.56,5.13,23,29.17,45.83,37,36.36,63.64,,,,,,,愛知,愛知,23,12:08,オール進入固定ＲＳ第１５戦スカパー第２８回ＪＬＣ杯,予選,初日
常滑,08,20260730,4R,3,5134,A2,大原　　祥昌,0,0,0.15,5.59,42.42,56.57,6.29,42.86,57.14,25,28.06,47.45,13,15.38,38.46,,,,,,,広島,広島,26,12:08,オール進入固定ＲＳ第１５戦スカパー第２８回ＪＬＣ杯,予選,初日
常滑,08,20260730,4R,4,5092,A2,篠原　　晟弥,1,0,0.13,6.12,46.36,57.27,3.71,14.29,28.57,10,41.00,55.50,55,42.11,63.16,,,,,,,福岡,福岡,25,12:08,オール進入固定ＲＳ第１５戦スカパー第２８回ＪＬＣ杯,予選,初日
常滑,08,20260730,4R,5,5135,B1,仲　　　航太,0,0,0.19,4.60,30.56,41.67,4.96,30.43,47.83,56,26.67,47.78,58,37.93,55.17,,,,,,,東京,神奈川,26,12:08,オール進入固定ＲＳ第１５戦スカパー第２８回ＪＬＣ杯,予選,初日
常滑,08,20260730,4R,6,5066,A1,鈴木　　孝明,0,0,0.17,6.73,53.23,70.97,5.44,37.50,62.50,26,34.00,51.00,71,27.78,50.00,,,,,,,埼玉,埼玉,27,12:08,オール進入固定ＲＳ第１５戦スカパー第２８回ＪＬＣ杯,予選,初日
常滑,08,20260730,5R,1,5289,A2,佃　　　來紀,0,0,0.16,5.93,42.06,61.68,3.85,7.69,46.15,50,34.05,48.65,25,26.09,26.09,,,,,,,大阪,奈良,25,12:39,オール進入固定ＲＳ第１５戦スカパー第２８回ＪＬＣ杯,三Ａ傑戦,初日
常滑,08,20260730,5R,2,5348,B1,小林　　甘寧,0,0,0.16,5.19,34.09,52.27,0.00,0.00,0.00,34,26.19,41.67,42,21.05,42.11,,,,,,,広島,広島,22,12:39,オール進入固定ＲＳ第１５戦スカパー第２８回ＪＬＣ杯,三Ａ傑戦,初日
常滑,08,20260730,5R,3,5407,B1,中岡　　　駿,1,0,0.19,2.47,7.29,13.54,0.00,0.00,0.00,7,34.90,53.13,12,15.79,47.37,,,,,,,香川,香川,21,12:39,オール進入固定ＲＳ第１５戦スカパー第２８回ＪＬＣ杯,三Ａ傑戦,初日
常滑,08,20260730,5R,4,5280,A1,廣瀬　　　凜,0,0,0.16,7.07,53.73,76.87,5.12,29.41,52.94,5,35.15,55.45,30,50.00,60.00,,,,,,,滋賀,京都,23,12:39,オール進入固定ＲＳ第１５戦スカパー第２８回ＪＬＣ杯,三Ａ傑戦,初日
常滑,08,20260730,5R,5,5212,A2,西川　　拓利,0,0,0.13,6.28,45.69,67.24,5.10,30.00,57.50,47,33.33,51.56,59,22.22,33.33,,,,,,,福岡,福岡,27,12:39,オール進入固定ＲＳ第１５戦スカパー第２８回ＪＬＣ杯,三Ａ傑戦,初日
常滑,08,20260730,5R,6,5364,B1,金子　　怜央,0,0,0.17,2.50,4.08,12.24,1.29,0.00,0.00,15,29.28,49.72,50,55.56,61.11,,,,,,,群馬,群馬,26,12:39,オール進入固定ＲＳ第１５戦スカパー第２８回ＪＬＣ杯,三Ａ傑戦,初日
常滑,08,20260730,6R,1,5234,A1,塚越　　海斗,0,0,0.15,6.66,52.94,69.85,5.62,42.86,61.90,1,34.05,51.89,23,35.00,60.00,,,,,,,群馬,群馬,27,13:10,オール進入固定ＲＳ第１５戦スカパー第２８回ＪＬＣ杯,昼トコ小判Ｒ,初日
常滑,08,20260730,6R,2,5219,B1,森口　　和紀,0,0,0.20,5.06,37.50,47.73,4.06,23.53,23.53,45,30.54,47.78,40,37.93,62.07,,,,,,,福岡,福岡,25,13:10,オール進入固定ＲＳ第１５戦スカパー第２８回ＪＬＣ杯,昼トコ小判Ｒ,初日
常滑,08,20260730,6R,3,5243,B1,三馬　　崇史,0,0,0.17,5.47,37.04,52.78,5.63,37.50,50.00,29,34.34,57.07,68,22.73,22.73,,,,,,,広島,広島,25,13:10,オール進入固定ＲＳ第１５戦スカパー第２８回ＪＬＣ杯,昼トコ小判Ｒ,初日
常滑,08,20260730,6R,4,5282,B1,中本　　大樹,0,0,0.17,5.51,36.52,57.39,2.77,9.09,22.73,20,32.81,48.44,19,35.29,41.18,,,,,,,福井,石川,23,13:10,オール進入固定ＲＳ第１５戦スカパー第２８回ＪＬＣ杯,昼トコ小判Ｒ,初日
常滑,08,20260730,6R,5,5228,A2,若林　　樹蘭,0,0,0.17,5.40,31.71,51.22,6.37,47.37,63.16,13,30.98,46.74,21,36.00,44.00,,,,,,,東京,山梨,23,13:10,オール進入固定ＲＳ第１５戦スカパー第２８回ＪＬＣ杯,昼トコ小判Ｒ,初日
常滑,08,20260730,6R,6,5345,B1,牧村　　俊輝,0,0,0.20,3.23,9.57,19.13,1.92,2.00,8.00,40,33.51,50.79,51,19.23,30.77,,,,,,,愛知,岐阜,23,13:10,オール進入固定ＲＳ第１５戦スカパー第２８回ＪＬＣ杯,昼トコ小判Ｒ,初日
常滑,08,20260730,7R,1,5352,B1,西岡　　蒼志,0,0,0.16,5.27,35.96,46.49,4.60,20.00,40.00,49,26.29,39.43,60,69.57,73.91,,,,,,,香川,香川,21,13:43,オール進入固定ＲＳ第１５戦スカパー第２８回ＪＬＣ杯,予選,初日
常滑,08,20260730,7R,2,5226,B1,藤田　　俊祐,0,0,0.16,5.11,31.11,51.11,7.40,60.00,80.00,38,31.19,47.03,38,32.00,44.00,,,,,,,東京,東京,24,13:43,オール進入固定ＲＳ第１５戦スカパー第２８回ＪＬＣ杯,予選,初日
常滑,08,20260730,7R,3,5085,A2,中村　　栄治,0,0,0.22,5.51,38.04,52.17,4.07,26.67,33.33,11,25.56,43.33,39,65.00,70.00,,,,,,,福井,福井,27,13:43,オール進入固定ＲＳ第１５戦スカパー第２８回ＪＬＣ杯,予選,初日
常滑,08,20260730,7R,4,5432,B1,安藤　　瑠希,0,0,0.17,2.89,7.14,17.86,0.00,0.00,0.00,32,30.77,46.15,35,35.00,55.00,,,,,,,静岡,静岡,21,13:43,オール進入固定ＲＳ第１５戦スカパー第２８回ＪＬＣ杯,予選,初日
常滑,08,20260730,7R,5,4983,A1,前田　　篤哉,1,0,0.15,6.95,55.56,72.22,6.70,54.90,69.61,58,32.83,47.47,45,13.64,27.27,,,,,,,愛知,愛知,29,13:43,オール進入固定ＲＳ第１５戦スカパー第２８回ＪＬＣ杯,予選,初日
常滑,08,20260730,7R,6,5288,B1,尾道　　佳諭,0,0,0.17,4.21,16.67,33.33,1.77,4.55,4.55,22,31.67,45.00,70,12.00,56.00,,,,,,,埼玉,長崎,26,13:43,オール進入固定ＲＳ第１５戦スカパー第２８回ＪＬＣ杯,予選,初日
常滑,08,20260730,8R,1,5279,B1,石渡　翔一郎,0,0,0.16,5.31,35.42,54.17,5.27,26.67,53.33,60,33.33,51.96,75,29.41,52.94,,,,,,,東京,千葉,23,14:11,オール進入固定ＲＳ第１５戦スカパー第２８回ＪＬＣ杯,予選,初日
常滑,08,20260730,8R,2,5299,A2,西丸　　敦基,0,0,0.15,6.00,42.99,57.94,0.00,0.00,0.00,54,28.96,44.26,69,26.32,42.11,,,,,,,香川,香川,23,14:11,オール進入固定ＲＳ第１５戦スカパー第２８回ＪＬＣ杯,予選,初日
常滑,08,20260730,8R,3,5404,B1,内田　　　壮,0,0,0.20,2.02,3.13,10.94,0.00,0.00,0.00,6,33.15,47.28,16,29.63,48.15,,,,,,,山口,山口,22,14:11,オール進入固定ＲＳ第１５戦スカパー第２８回ＪＬＣ杯,予選,初日
常滑,08,20260730,8R,4,5368,B1,宮崎　心之介,0,0,0.17,6.00,43.21,61.73,4.61,22.22,44.44,36,28.65,51.04,77,19.23,34.62,,,,,,,埼玉,埼玉,24,14:11,オール進入固定ＲＳ第１５戦スカパー第２８回ＪＬＣ杯,予選,初日
常滑,08,20260730,8R,5,5379,B1,廣部　　大明,0,0,0.20,3.33,7.59,22.78,1.79,0.00,0.00,4,33.51,48.97,52,35.00,50.00,,,,,,,滋賀,滋賀,22,14:11,オール進入固定ＲＳ第１５戦スカパー第２８回ＪＬＣ杯,予選,初日
常滑,08,20260730,8R,6,5132,A1,中野　　希一,1,0,0.13,6.74,55.56,69.63,5.72,27.78,66.67,28,27.75,48.69,36,32.00,40.00,,,,,,,埼玉,埼玉,27,14:11,オール進入固定ＲＳ第１５戦スカパー第２８回ＪＬＣ杯,予選,初日
